,id,time,exp,edu,mar,work,offer,owage
67384,11230,4,3,1,0,0,1,22227.990301946003
67385,11230,5,3,1,0,0,0,-inf
67386,11231,0,0,1,0,0,0,-9999.0
67387,11231,1,0,1,0,0,1,23470.14673541723
67388,11231,2,0,1,0,1,1,22045.145731716984
67389,11231,3,1,1,0,1,1,65663.09713455349
67390,11231,4,2,1,0,1,1,587549.2023760456
67391,11231,5,3,1,0,0,0,-inf
67392,11232,0,0,1,0,1,1,9617.113448391947
67393,11232,1,1,1,0,1,1,19253.825806580695
67394,11232,2,2,1,0,0,1,12627.325631349107
67395,11232,3,2,1,0,0,1,22851.02944480523
67396,11232,4,2,1,0,0,0,-9999.0
67397,11232,5,2,1,0,0,0,-inf
67398,11233,0,0,1,0,0,0,-9999.0
67399,11233,1,0,1,0,0,0,-9999.0
67400,11233,2,0,1,0,1,1,18201.730591182233
67401,11233,3,1,1,0,1,1,11466.034158134138
67402,11233,4,2,1,0,1,1,104456.53827900426
67403,11233,5,3,1,0,0,0,-inf
67404,11234,0,0,1,0,1,1,23845.820339468166
67405,11234,1,1,1,0,0,1,25779.47270366008
67406,11234,2,1,1,0,0,0,-9999.0
67407,11234,3,1,1,0,0,1,871.1596965006017
67408,11234,4,1,1,0,0,0,-9999.0
67409,11234,5,1,1,0,0,0,-inf
67410,11235,0,0,1,0,1,1,236691.8392718178
67411,11235,1,1,1,0,1,1,6502.699791475954
67412,11235,2,2,1,0,1,1,65256.74129244215
67413,11235,3,3,1,0,1,1,15279.632561737626
67414,11235,4,4,1,0,0,1,4419.6282086488145
67415,11235,5,4,1,0,0,0,-inf
67416,11236,0,0,1,0,1,1,68331.91780986833
67417,11236,1,1,1,0,1,1,81953.27911841078
67418,11236,2,2,1,0,1,1,31964.58775442871
67419,11236,3,3,1,0,1,1,36264.87880637783
67420,11236,4,4,1,0,0,1,967.4797020662389
67421,11236,5,4,1,0,0,0,-inf
67422,11237,0,0,1,0,0,0,-9999.0
67423,11237,1,0,1,0,1,1,12006.550347169403
67424,11237,2,1,1,0,0,1,3618.0429590449708
67425,11237,3,1,1,0,0,0,-9999.0
67426,11237,4,1,1,0,0,1,31514.606885343153
67427,11237,5,1,1,0,0,0,-inf
67428,11238,0,0,1,0,0,1,13326.149693777783
67429,11238,1,0,1,0,0,0,-9999.0
67430,11238,2,0,1,0,1,1,31630.672477972592
67431,11238,3,1,1,0,1,1,21678.193055568598
67432,11238,4,2,1,0,1,1,59479.98124108263
67433,11238,5,3,1,0,0,0,-inf
67434,11239,0,0,1,0,0,1,14558.912453065228
67435,11239,1,0,1,0,1,1,14363.389266434842
67436,11239,2,1,1,0,0,1,6807.710876269235
67437,11239,3,1,1,0,1,1,248660.91279538497
67438,11239,4,2,1,0,0,1,32776.59191991031
67439,11239,5,2,1,0,0,0,-inf
67440,11240,0,0,0,0,0,1,17723.097886608546
67441,11240,1,0,0,0,0,0,-9999.0
67442,11240,2,0,0,0,1,1,70454.16535862364
67443,11240,3,1,0,0,1,1,33986.28694255564
67444,11240,4,2,0,0,0,1,10370.321020488518
67445,11240,5,2,0,0,0,0,-inf
67446,11241,0,0,0,0,0,1,20620.92167332884
67447,11241,1,0,0,0,1,1,93504.9833149332
67448,11241,2,1,0,0,1,1,218834.95380005156
67449,11241,3,2,0,0,1,1,18508.878454861275
67450,11241,4,3,0,0,1,1,56437.73936915067
67451,11241,5,4,0,0,0,0,-inf
67452,11242,0,0,0,0,0,0,-9999.0
67453,11242,1,0,0,0,0,1,19670.025456133917
67454,11242,2,0,0,0,0,0,-9999.0
67455,11242,3,0,0,0,1,1,68504.68626575782
67456,11242,4,1,0,0,1,1,239875.62079730353
67457,11242,5,2,0,0,0,0,-inf
67458,11243,0,0,0,0,0,0,-9999.0
67459,11243,1,0,0,0,0,0,-9999.0
67460,11243,2,0,0,0,0,0,-9999.0
67461,11243,3,0,0,0,1,1,41472.71048008433
67462,11243,4,1,0,0,1,1,33265.76417650004
67463,11243,5,2,0,0,0,0,-inf
67464,11244,0,0,0,0,0,0,-9999.0
67465,11244,1,0,0,0,0,1,3254.2258704696897
67466,11244,2,0,0,0,1,1,36607.45115688232
67467,11244,3,1,0,0,0,1,5183.745762714104
67468,11244,4,1,0,0,0,0,-9999.0
67469,11244,5,1,0,0,0,0,-inf
67470,11245,0,0,0,0,0,1,15587.630623515326
67471,11245,1,0,0,0,1,1,124576.60035609994
67472,11245,2,1,0,0,1,1,138570.78368016292
67473,11245,3,2,0,0,1,1,19024.291695228036
67474,11245,4,3,0,0,1,1,97223.15944541975
67475,11245,5,4,0,0,0,0,-inf
67476,11246,0,0,0,0,0,0,-9999.0
67477,11246,1,0,0,0,0,0,-9999.0
67478,11246,2,0,0,0,0,0,-9999.0
67479,11246,3,0,0,0,1,1,41856.346388783364
67480,11246,4,1,0,0,1,1,46180.674448968326
67481,11246,5,2,0,0,0,0,-inf
67482,11247,0,0,0,0,0,1,4600.007927188609
67483,11247,1,0,0,0,1,1,20178.24039683956
67484,11247,2,1,0,0,0,1,37682.384518098625
67485,11247,3,1,0,0,0,0,-9999.0
67486,11247,4,1,0,0,1,1,19485.622679051667
67487,11247,5,2,0,0,0,0,-inf
67488,11248,0,0,0,0,0,0,-9999.0
67489,11248,1,0,0,0,0,0,-9999.0
67490,11248,2,0,0,0,0,1,2152.5674406626135
67491,11248,3,0,0,0,0,0,-9999.0
67492,11248,4,0,0,0,1,1,21923.76429192514
67493,11248,5,1,0,0,0,0,-inf
67494,11249,0,0,0,0,1,1,33398.60484103266
67495,11249,1,1,0,0,1,1,64246.66183593029
67496,11249,2,2,0,0,1,1,34490.95465747805
67497,11249,3,3,0,0,1,1,136431.17495551836
67498,11249,4,4,0,0,1,1,33543.82670335865
67499,11249,5,5,0,0,0,0,-inf
67500,11250,0,0,1,0,0,0,-9999.0
67501,11250,1,0,1,0,0,1,9426.776639573694
67502,11250,2,0,1,0,0,0,-9999.0
67503,11250,3,0,1,0,0,1,984.6835253055984
67504,11250,4,0,1,0,0,1,24280.240451366484
67505,11250,5,0,1,0,0,0,-inf
67506,11251,0,0,1,0,1,1,49339.56654132615
67507,11251,1,1,1,0,1,1,162160.40529625662
67508,11251,2,2,1,0,1,1,139918.99304115618
67509,11251,3,3,1,0,1,1,435085.6625358538
67510,11251,4,4,1,0,1,1,34162.636197554224
67511,11251,5,5,1,0,0,0,-inf
67512,11252,0,0,1,0,1,1,7375.217482067914
67513,11252,1,1,1,0,0,1,4845.5752075292585
67514,11252,2,1,1,0,0,0,-9999.0
67515,11252,3,1,1,0,0,1,13194.658976981902
67516,11252,4,1,1,0,0,0,-9999.0
67517,11252,5,1,1,0,0,0,-inf
67518,11253,0,0,1,0,0,1,1431.290182141869
67519,11253,1,0,1,0,0,0,-9999.0
67520,11253,2,0,1,0,0,0,-9999.0
67521,11253,3,0,1,0,1,1,9257.933038239466
67522,11253,4,1,1,0,1,1,50842.964890715346
67523,11253,5,2,1,0,0,0,-inf
67524,11254,0,0,1,0,0,0,-9999.0
67525,11254,1,0,1,0,1,1,30194.056119883695
67526,11254,2,1,1,0,1,1,49157.39612472048
67527,11254,3,2,1,0,0,1,78860.29953172298
67528,11254,4,2,1,0,0,0,-9999.0
67529,11254,5,2,1,0,0,0,-inf
67530,11255,0,0,1,0,0,1,11527.653315866573
67531,11255,1,0,1,0,0,0,-9999.0
67532,11255,2,0,1,0,1,1,26499.16027878351
67533,11255,3,1,1,0,1,1,24769.138540652046
67534,11255,4,2,1,0,1,1,36043.305285025446
67535,11255,5,3,1,0,0,0,-inf
67536,11256,0,0,1,0,1,1,65765.99143680042
67537,11256,1,1,1,0,0,1,32164.88464900964
67538,11256,2,1,1,0,0,0,-9999.0
67539,11256,3,1,1,0,0,0,-9999.0
67540,11256,4,1,1,0,1,1,85523.37553979068
67541,11256,5,2,1,0,0,0,-inf
67542,11257,0,0,1,0,1,1,13258.420787651768
67543,11257,1,1,1,0,0,1,14603.501369035983
67544,11257,2,1,1,0,1,1,30403.913776651894
67545,11257,3,2,1,0,0,1,6026.949505702505
67546,11257,4,2,1,0,0,0,-9999.0
67547,11257,5,2,1,0,0,0,-inf
67548,11258,0,0,1,0,1,1,134368.67646514677
67549,11258,1,1,1,0,1,1,37124.28050938035
67550,11258,2,2,1,0,1,1,17645.41536284142
67551,11258,3,3,1,0,1,1,394323.0996476073
67552,11258,4,4,1,0,0,1,11985.940324905065
67553,11258,5,4,1,0,0,0,-inf
67554,11259,0,0,1,0,0,0,-9999.0
67555,11259,1,0,1,0,0,0,-9999.0
67556,11259,2,0,1,0,0,1,2585.706341004959
67557,11259,3,0,1,0,0,0,-9999.0
67558,11259,4,0,1,0,0,1,4568.500804383121
67559,11259,5,0,1,0,0,0,-inf
67560,11260,0,0,1,0,0,1,31254.83889662979
67561,11260,1,0,1,0,0,0,-9999.0
67562,11260,2,0,1,0,0,1,42113.68488715694
67563,11260,3,0,1,0,0,0,-9999.0
67564,11260,4,0,1,0,0,0,-9999.0
67565,11260,5,0,1,0,0,0,-inf
67566,11261,0,0,1,0,0,0,-9999.0
67567,11261,1,0,1,0,1,1,45469.03314165358
67568,11261,2,1,1,0,0,1,4620.7312053826245
67569,11261,3,1,1,0,0,0,-9999.0
67570,11261,4,1,1,0,0,0,-9999.0
67571,11261,5,1,1,0,0,0,-inf
67572,11262,0,0,1,0,0,1,82452.54459914079
67573,11262,1,0,1,0,0,1,17564.420219584368
67574,11262,2,0,1,0,0,0,-9999.0
67575,11262,3,0,1,0,0,0,-9999.0
67576,11262,4,0,1,0,1,1,122774.36941692489
67577,11262,5,1,1,0,0,0,-inf
67578,11263,0,0,1,0,0,0,-9999.0
67579,11263,1,0,1,0,1,1,21156.69414645111
67580,11263,2,1,1,0,1,1,247099.49935318404
67581,11263,3,2,1,0,1,1,7098.5758138575075
67582,11263,4,3,1,0,1,1,53148.52153636588
67583,11263,5,4,1,0,0,0,-inf
67584,11264,0,0,1,0,0,0,-9999.0
67585,11264,1,0,1,0,1,1,531383.9188315057
67586,11264,2,1,1,0,1,1,50843.620915127074
67587,11264,3,2,1,0,1,1,227771.35070636135
67588,11264,4,3,1,0,1,1,7219.908706493465
67589,11264,5,4,1,0,0,0,-inf
67590,11265,0,0,1,0,0,0,-9999.0
67591,11265,1,0,1,0,1,1,57676.654642766305
67592,11265,2,1,1,0,0,1,2483.6359275506775
67593,11265,3,1,1,0,0,0,-9999.0
67594,11265,4,1,1,0,0,1,19030.259682430766
67595,11265,5,1,1,0,0,0,-inf
67596,11266,0,0,1,0,1,1,41983.41126542212
67597,11266,1,1,1,0,1,1,9133.66911862589
67598,11266,2,2,1,0,1,1,11337.529369549642
67599,11266,3,3,1,0,1,1,56724.47824243435
67600,11266,4,4,1,0,1,1,47573.47470110991
67601,11266,5,5,1,0,0,0,-inf
67602,11267,0,0,1,0,1,1,26194.10124644256
67603,11267,1,1,1,0,0,1,7514.692934021829
67604,11267,2,1,1,0,0,0,-9999.0
67605,11267,3,1,1,0,1,1,4923.25591813781
67606,11267,4,2,1,0,0,1,13214.572993364041
67607,11267,5,2,1,0,0,0,-inf
67608,11268,0,0,1,0,1,1,43596.33877173623
67609,11268,1,1,1,0,0,1,30659.240172452188
67610,11268,2,1,1,0,1,1,976077.6963308853
67611,11268,3,2,1,0,1,1,36709.86629549938
67612,11268,4,3,1,0,0,1,3117.5578457518673
67613,11268,5,3,1,0,0,0,-inf
67614,11269,0,0,1,0,0,0,-9999.0
67615,11269,1,0,1,0,0,0,-9999.0
67616,11269,2,0,1,0,0,0,-9999.0
67617,11269,3,0,1,0,1,1,11320.518075794218
67618,11269,4,1,1,0,0,1,10402.79758820036
67619,11269,5,1,1,0,0,0,-inf
67620,11270,0,0,1,1,0,0,-9999.0
67621,11270,1,0,1,1,0,0,-9999.0
67622,11270,2,0,1,1,0,0,-9999.0
67623,11270,3,0,1,1,0,0,-9999.0
67624,11270,4,0,1,1,0,0,-9999.0
67625,11270,5,0,1,1,0,0,-inf
67626,11271,0,0,1,1,0,0,-9999.0
67627,11271,1,0,1,1,0,0,-9999.0
67628,11271,2,0,1,1,0,1,12684.47119355938
67629,11271,3,0,1,1,0,1,38997.51630366922
67630,11271,4,0,1,1,0,1,30924.586273595567
67631,11271,5,0,1,1,0,0,-inf
67632,11272,0,0,1,1,0,0,-9999.0
67633,11272,1,0,1,1,0,0,-9999.0
67634,11272,2,0,1,1,1,1,42240.125959197314
67635,11272,3,1,1,1,1,1,8380.609715868808
67636,11272,4,2,1,1,0,1,36900.77962682449
67637,11272,5,2,1,1,0,0,-inf
67638,11273,0,0,1,1,1,1,22860.06576086182
67639,11273,1,1,1,1,0,1,11202.309463441146
67640,11273,2,1,1,1,0,0,-9999.0
67641,11273,3,1,1,1,0,0,-9999.0
67642,11273,4,1,1,1,0,0,-9999.0
67643,11273,5,1,1,1,0,0,-inf
67644,11274,0,0,1,1,0,0,-9999.0
67645,11274,1,0,1,1,1,1,278624.82855295495
67646,11274,2,1,1,1,0,1,6136.772113468881
67647,11274,3,1,1,1,0,1,1330.6088999847216
67648,11274,4,1,1,1,0,0,-9999.0
67649,11274,5,1,1,1,0,0,-inf
67650,11275,0,0,1,1,0,1,17051.58677966904
67651,11275,1,0,1,1,1,1,13565.384727081857
67652,11275,2,1,1,1,0,1,8822.588091524092
67653,11275,3,1,1,1,0,1,6036.148424168148
67654,11275,4,1,1,1,0,0,-9999.0
67655,11275,5,1,1,1,0,0,-inf
67656,11276,0,0,1,1,1,1,25671.42851962561
67657,11276,1,1,1,1,0,1,23269.136708981845
67658,11276,2,1,1,1,0,0,-9999.0
67659,11276,3,1,1,1,1,1,692691.4726993253
67660,11276,4,2,1,1,0,1,14735.451716287916
67661,11276,5,2,1,1,0,0,-inf
67662,11277,0,0,1,1,0,1,2467.742674756961
67663,11277,1,0,1,1,0,0,-9999.0
67664,11277,2,0,1,1,1,1,100104.15339034659
67665,11277,3,1,1,1,1,1,102208.26205993931
67666,11277,4,2,1,1,0,1,4225.308028812754
67667,11277,5,2,1,1,0,0,-inf
67668,11278,0,0,1,1,0,0,-9999.0
67669,11278,1,0,1,1,1,1,44548.256799238785
67670,11278,2,1,1,1,1,1,74409.2276774189
67671,11278,3,2,1,1,1,1,101140.10513526117
67672,11278,4,3,1,1,0,1,8465.869688126837
67673,11278,5,3,1,1,0,0,-inf
67674,11279,0,0,1,1,0,1,22967.189797756764
67675,11279,1,0,1,1,0,0,-9999.0
67676,11279,2,0,1,1,0,0,-9999.0
67677,11279,3,0,1,1,1,1,27782.031056322507
67678,11279,4,1,1,1,1,1,102861.35171380584
67679,11279,5,2,1,1,0,0,-inf
67680,11280,0,0,1,0,1,1,41193.54365752964
67681,11280,1,1,1,0,1,1,81105.5780516667
67682,11280,2,2,1,0,1,1,133858.06965266948
67683,11280,3,3,1,0,1,1,261949.65430948
67684,11280,4,4,1,0,1,1,23616.520107821565
67685,11280,5,5,1,0,0,0,-inf
67686,11281,0,0,1,0,0,1,18457.29111488804
67687,11281,1,0,1,0,0,1,44020.40014509039
67688,11281,2,0,1,0,0,0,-9999.0
67689,11281,3,0,1,0,0,1,6291.52956499227
67690,11281,4,0,1,0,0,0,-9999.0
67691,11281,5,0,1,0,0,0,-inf
67692,11282,0,0,1,0,0,0,-9999.0
67693,11282,1,0,1,0,1,1,32314.28701170152
67694,11282,2,1,1,0,0,1,46698.536551368445
67695,11282,3,1,1,0,0,0,-9999.0
67696,11282,4,1,1,0,0,0,-9999.0
67697,11282,5,1,1,0,0,0,-inf
67698,11283,0,0,1,0,0,0,-9999.0
67699,11283,1,0,1,0,1,1,57060.70881748831
67700,11283,2,1,1,0,1,1,33611.80113979972
67701,11283,3,2,1,0,0,1,35590.5925012199
67702,11283,4,2,1,0,0,0,-9999.0
67703,11283,5,2,1,0,0,0,-inf
67704,11284,0,0,1,0,1,1,51535.90895415671
67705,11284,1,1,1,0,1,1,49926.56216624021
67706,11284,2,2,1,0,1,1,14244.363030550549
67707,11284,3,3,1,0,0,1,10974.658464980672
67708,11284,4,3,1,0,1,1,78921.4341727005
67709,11284,5,4,1,0,0,0,-inf
67710,11285,0,0,1,0,0,0,-9999.0
67711,11285,1,0,1,0,1,1,13635.032884945742
67712,11285,2,1,1,0,1,1,106949.85715137774
67713,11285,3,2,1,0,0,1,14983.055416456536
67714,11285,4,2,1,0,0,0,-9999.0
67715,11285,5,2,1,0,0,0,-inf
67716,11286,0,0,1,0,1,1,50644.79008280504
67717,11286,1,1,1,0,1,1,39612.98481987253
67718,11286,2,2,1,0,1,1,10417.178759385293
67719,11286,3,3,1,0,1,1,91607.07432662195
67720,11286,4,4,1,0,0,1,68917.95974613844
67721,11286,5,4,1,0,0,0,-inf
67722,11287,0,0,1,0,1,1,179838.17656314376
67723,11287,1,1,1,0,1,1,69643.25974694372
67724,11287,2,2,1,0,1,1,152860.03020035292
67725,11287,3,3,1,0,1,1,252757.74481394363
67726,11287,4,4,1,0,1,1,46162.586420381784
67727,11287,5,5,1,0,0,0,-inf
67728,11288,0,0,1,0,0,0,-9999.0
67729,11288,1,0,1,0,0,0,-9999.0
67730,11288,2,0,1,0,0,1,12721.697760886786
67731,11288,3,0,1,0,0,0,-9999.0
67732,11288,4,0,1,0,0,0,-9999.0
67733,11288,5,0,1,0,0,0,-inf
67734,11289,0,0,1,0,1,1,34197.900343062
67735,11289,1,1,1,0,0,1,1605.4305089138538
67736,11289,2,1,1,0,0,0,-9999.0
67737,11289,3,1,1,0,1,1,42604.63460321884
67738,11289,4,2,1,0,0,1,22520.674026639685
67739,11289,5,2,1,0,0,0,-inf
67740,11290,0,0,2,1,0,0,-9999.0
67741,11290,1,0,2,1,0,0,-9999.0
67742,11290,2,0,2,1,0,1,20500.783244418075
67743,11290,3,0,2,1,0,1,5591.644218514526
67744,11290,4,0,2,1,0,0,-9999.0
67745,11290,5,0,2,1,0,0,-inf
67746,11291,0,0,2,1,1,1,27154.677606113954
67747,11291,1,1,2,1,0,1,24270.059750175795
67748,11291,2,1,2,1,1,1,34029.23739722042
67749,11291,3,2,2,1,0,1,24509.566149778046
67750,11291,4,2,2,1,0,1,6725.978598340275
67751,11291,5,2,2,1,0,0,-inf
67752,11292,0,0,2,1,0,0,-9999.0
67753,11292,1,0,2,1,0,0,-9999.0
67754,11292,2,0,2,1,0,0,-9999.0
67755,11292,3,0,2,1,0,0,-9999.0
67756,11292,4,0,2,1,0,0,-9999.0
67757,11292,5,0,2,1,0,0,-inf
67758,11293,0,0,2,1,0,0,-9999.0
67759,11293,1,0,2,1,0,0,-9999.0
67760,11293,2,0,2,1,0,0,-9999.0
67761,11293,3,0,2,1,0,1,17991.637780966237
67762,11293,4,0,2,1,0,0,-9999.0
67763,11293,5,0,2,1,0,0,-inf
67764,11294,0,0,2,1,0,0,-9999.0
67765,11294,1,0,2,1,1,1,33348.82256921627
67766,11294,2,1,2,1,1,1,101001.9893400467
67767,11294,3,2,2,1,0,1,65752.04402421053
67768,11294,4,2,2,1,0,0,-9999.0
67769,11294,5,2,2,1,0,0,-inf
67770,11295,0,0,2,1,1,1,278219.32678451634
67771,11295,1,1,2,1,1,1,97320.13218516875
67772,11295,2,2,2,1,1,1,179819.54125587837
67773,11295,3,3,2,1,0,1,16781.087336439956
67774,11295,4,3,2,1,0,0,-9999.0
67775,11295,5,3,2,1,0,0,-inf
67776,11296,0,0,2,1,0,0,-9999.0
67777,11296,1,0,2,1,0,1,9098.410217957658
67778,11296,2,0,2,1,0,0,-9999.0
67779,11296,3,0,2,1,0,0,-9999.0
67780,11296,4,0,2,1,1,1,50430.33313696026
67781,11296,5,1,2,1,0,0,-inf
67782,11297,0,0,2,1,0,0,-9999.0
67783,11297,1,0,2,1,0,0,-9999.0
67784,11297,2,0,2,1,0,0,-9999.0
67785,11297,3,0,2,1,0,0,-9999.0
67786,11297,4,0,2,1,0,1,31254.541762050536
67787,11297,5,0,2,1,0,0,-inf
67788,11298,0,0,2,1,1,1,80117.61986914612
67789,11298,1,1,2,1,1,1,13252.170591603817
67790,11298,2,2,2,1,1,1,38280.97803154601
67791,11298,3,3,2,1,1,1,149325.26742920832
67792,11298,4,4,2,1,1,1,550580.4112265144
67793,11298,5,5,2,1,0,0,-inf
67794,11299,0,0,2,1,1,1,22136.15134074291
67795,11299,1,1,2,1,1,1,155219.79108942056
67796,11299,2,2,2,1,0,1,16757.839092146183
67797,11299,3,2,2,1,0,0,-9999.0
67798,11299,4,2,2,1,1,1,101083.84176784531
67799,11299,5,3,2,1,0,0,-inf
67800,11300,0,0,2,1,0,0,-9999.0
67801,11300,1,0,2,1,0,0,-9999.0
67802,11300,2,0,2,1,0,0,-9999.0
67803,11300,3,0,2,1,0,0,-9999.0
67804,11300,4,0,2,1,0,0,-9999.0
67805,11300,5,0,2,1,0,0,-inf
67806,11301,0,0,2,1,0,1,18206.487045379443
67807,11301,1,0,2,1,0,0,-9999.0
67808,11301,2,0,2,1,1,1,21994.507307434404
67809,11301,3,1,2,1,0,1,4066.079529710477
67810,11301,4,1,2,1,0,1,12066.896208766853
67811,11301,5,1,2,1,0,0,-inf
67812,11302,0,0,2,1,0,0,-9999.0
67813,11302,1,0,2,1,0,0,-9999.0
67814,11302,2,0,2,1,0,0,-9999.0
67815,11302,3,0,2,1,0,1,1404.758933340438
67816,11302,4,0,2,1,0,0,-9999.0
67817,11302,5,0,2,1,0,0,-inf
67818,11303,0,0,2,1,1,1,28081.671365039696
67819,11303,1,1,2,1,1,1,89365.54976882617
67820,11303,2,2,2,1,1,1,39546.63059683332
67821,11303,3,3,2,1,0,1,14969.51752520846
67822,11303,4,3,2,1,1,1,71514.28821063128
67823,11303,5,4,2,1,0,0,-inf
67824,11304,0,0,2,1,1,1,49257.92139734607
67825,11304,1,1,2,1,0,1,58136.39449130995
67826,11304,2,1,2,1,0,0,-9999.0
67827,11304,3,1,2,1,0,0,-9999.0
67828,11304,4,1,2,1,1,1,490238.419578772
67829,11304,5,2,2,1,0,0,-inf
67830,11305,0,0,2,1,0,0,-9999.0
67831,11305,1,0,2,1,0,0,-9999.0
67832,11305,2,0,2,1,1,1,154676.48728964396
67833,11305,3,1,2,1,1,1,369003.329776134
67834,11305,4,2,2,1,0,1,32944.630419521614
67835,11305,5,2,2,1,0,0,-inf
67836,11306,0,0,2,1,0,0,-9999.0
67837,11306,1,0,2,1,0,0,-9999.0
67838,11306,2,0,2,1,1,1,8097.220850811948
67839,11306,3,1,2,1,0,1,42819.54930236921
67840,11306,4,1,2,1,0,0,-9999.0
67841,11306,5,1,2,1,0,0,-inf
67842,11307,0,0,2,1,1,1,22279.643825664454
67843,11307,1,1,2,1,1,1,37607.16653069425
67844,11307,2,2,2,1,0,1,6814.128665852111
67845,11307,3,2,2,1,0,0,-9999.0
67846,11307,4,2,2,1,0,0,-9999.0
67847,11307,5,2,2,1,0,0,-inf
67848,11308,0,0,2,1,0,0,-9999.0
67849,11308,1,0,2,1,0,0,-9999.0
67850,11308,2,0,2,1,1,1,123770.13415091495
67851,11308,3,1,2,1,1,1,1216631.8737696433
67852,11308,4,2,2,1,0,1,7378.252711572728
67853,11308,5,2,2,1,0,0,-inf
67854,11309,0,0,2,1,1,1,56102.20124293693
67855,11309,1,1,2,1,1,1,63210.315886612094
67856,11309,2,2,2,1,1,1,49220.275223327604
67857,11309,3,3,2,1,0,1,21865.668205521313
67858,11309,4,3,2,1,1,1,52013.15874215721
67859,11309,5,4,2,1,0,0,-inf
67860,11310,0,0,1,1,0,0,-9999.0
67861,11310,1,0,1,1,0,1,4923.959654363674
67862,11310,2,0,1,1,0,1,4231.202653382947
67863,11310,3,0,1,1,1,1,9699.554003986506
67864,11310,4,1,1,1,0,1,6656.1434460782175
67865,11310,5,1,1,1,0,0,-inf
67866,11311,0,0,1,1,1,1,13199.342634295526
67867,11311,1,1,1,1,0,1,14666.085889223355
67868,11311,2,1,1,1,0,1,57496.86729048045
67869,11311,3,1,1,1,0,1,4241.938275468509
67870,11311,4,1,1,1,0,0,-9999.0
67871,11311,5,1,1,1,0,0,-inf
67872,11312,0,0,1,1,0,0,-9999.0
67873,11312,1,0,1,1,1,1,128980.8627272784
67874,11312,2,1,1,1,0,1,7072.252152941798
67875,11312,3,1,1,1,0,0,-9999.0
67876,11312,4,1,1,1,0,0,-9999.0
67877,11312,5,1,1,1,0,0,-inf
67878,11313,0,0,1,1,0,1,12397.467601603286
67879,11313,1,0,1,1,0,0,-9999.0
67880,11313,2,0,1,1,0,0,-9999.0
67881,11313,3,0,1,1,1,1,41252.98352947973
67882,11313,4,1,1,1,0,1,3815.1079011010934
67883,11313,5,1,1,1,0,0,-inf
67884,11314,0,0,1,1,0,0,-9999.0
67885,11314,1,0,1,1,0,1,22698.195655208197
67886,11314,2,0,1,1,1,1,121426.2966653675
67887,11314,3,1,1,1,1,1,102520.81102743222
67888,11314,4,2,1,1,0,1,32427.642242774786
67889,11314,5,2,1,1,0,0,-inf
67890,11315,0,0,1,1,0,0,-9999.0
67891,11315,1,0,1,1,1,1,28876.005879764878
67892,11315,2,1,1,1,0,1,23479.457338341443
67893,11315,3,1,1,1,0,1,42714.876875436865
67894,11315,4,1,1,1,1,1,229976.6474132528
67895,11315,5,2,1,1,0,0,-inf
67896,11316,0,0,1,1,0,0,-9999.0
67897,11316,1,0,1,1,1,1,86807.20771851033
67898,11316,2,1,1,1,1,1,65144.46528970404
67899,11316,3,2,1,1,1,1,64261.633079510895
67900,11316,4,3,1,1,0,1,16467.6786176629
67901,11316,5,3,1,1,0,0,-inf
67902,11317,0,0,1,1,0,0,-9999.0
67903,11317,1,0,1,1,0,0,-9999.0
67904,11317,2,0,1,1,0,0,-9999.0
67905,11317,3,0,1,1,0,1,21136.504101277038
67906,11317,4,0,1,1,0,0,-9999.0
67907,11317,5,0,1,1,0,0,-inf
67908,11318,0,0,1,1,1,1,59359.087338305166
67909,11318,1,1,1,1,1,1,57745.23841890157
67910,11318,2,2,1,1,1,1,63280.29750618231
67911,11318,3,3,1,1,0,1,4367.317697726335
67912,11318,4,3,1,1,1,1,75111.20964115644
67913,11318,5,4,1,1,0,0,-inf
67914,11319,0,0,1,1,0,0,-9999.0
67915,11319,1,0,1,1,0,1,20249.20083220173
67916,11319,2,0,1,1,0,1,924.7581626640825
67917,11319,3,0,1,1,0,0,-9999.0
67918,11319,4,0,1,1,0,1,16275.24629809559
67919,11319,5,0,1,1,0,0,-inf
67920,11320,0,0,2,1,0,0,-9999.0
67921,11320,1,0,2,1,0,0,-9999.0
67922,11320,2,0,2,1,0,0,-9999.0
67923,11320,3,0,2,1,0,0,-9999.0
67924,11320,4,0,2,1,0,0,-9999.0
67925,11320,5,0,2,1,0,0,-inf
67926,11321,0,0,2,1,0,0,-9999.0
67927,11321,1,0,2,1,0,0,-9999.0
67928,11321,2,0,2,1,0,0,-9999.0
67929,11321,3,0,2,1,0,0,-9999.0
67930,11321,4,0,2,1,0,0,-9999.0
67931,11321,5,0,2,1,0,0,-inf
67932,11322,0,0,2,1,1,1,138156.12589096354
67933,11322,1,1,2,1,0,1,66194.78706133786
67934,11322,2,1,2,1,0,0,-9999.0
67935,11322,3,1,2,1,0,0,-9999.0
67936,11322,4,1,2,1,0,0,-9999.0
67937,11322,5,1,2,1,0,0,-inf
67938,11323,0,0,2,1,1,1,42199.42036688493
67939,11323,1,1,2,1,1,1,38426.332296896195
67940,11323,2,2,2,1,1,1,42910.230557878414
67941,11323,3,3,2,1,1,1,63552.964594567835
67942,11323,4,4,2,1,0,1,1969.7633795778388
67943,11323,5,4,2,1,0,0,-inf
67944,11324,0,0,2,1,1,1,138181.92362421722
67945,11324,1,1,2,1,1,1,146965.87415665618
67946,11324,2,2,2,1,0,1,26361.872546656617
67947,11324,3,2,2,1,1,1,51633.87089824906
